train_no,train_name,origin_station,destination_station,off_day,station_order,station_name,arrival_time,departure_time,journey_day,page_number
768,Dolonchapa Express,Panchagarh,Santahar Jn,,11.0,Parbatipur Jn,09:40,09:40,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,12.0,Kholahati,09:54,09:54,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,13.0,Badarganj,10:08,10:08,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,14.0,Rangpur,10:40,10:40,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,15.0,Kaunia Jn,11:25,11:25,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,16.0,Pirgacha,11:45,11:45,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,17.0,Bamandanga,12:07,12:07,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,18.0,Gaibandha,12:57,12:57,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,19.0,Badiakhali,13:33,13:33,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,20.0,Bonarpara Jn,13:48,13:48,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,21.0,Mahimaganj,13:59,13:59,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,22.0,Sonatala,14:12,14:12,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,23.0,Bogura,15:05,15:05,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,24.0,Talora,15:45,15:45,1.0,10.0
768,Dolonchapa Express,Panchagarh,Santahar Jn,,25.0,Santahar Jn,16:15,,1.0,10.0
745,Jamuna Express,Dhaka,Tarakandi,,1.0,Dhaka,,16:45,1.0,7.0
745,Jamuna Express,Dhaka,Tarakandi,,2.0,Dhaka Airport,17:13,17:13,1.0,7.0
745,Jamuna Express,Dhaka,Tarakandi,,3.0,Joydebpur,17:41,17:41,1.0,7.0
745,Jamuna Express,Dhaka,Tarakandi,,4.0,Shripur,18:19,18:19,1.0,7.0
745,Jamuna Express,Dhaka,Tarakandi,,5.0,Kaoraid,18:58,18:58,1.0,7.0
745,Jamuna Express,Dhaka,Tarakandi,,6.0,Gafargaon,19:25,19:25,1.0,7.0
745,Jamuna Express,Dhaka,Tarakandi,,7.0,Mymensingh,20:37,20:37,1.0,7.0
745,Jamuna Express,Dhaka,Tarakandi,,8.0,Bidyaganj,21:15,21:15,1.0,7.0
745,Jamuna Express,Dhaka,Tarakandi,,9.0,Piyarpur,21:30,21:30,1.0,7.0
745,Jamuna Express,Dhaka,Tarakandi,,10.0,Nurundi,21:43,21:43,1.0,7.0
745,Jamuna Express,Dhaka,Tarakandi,,11.0,Jamalpur,22:09,22:09,1.0,7.0
745,Jamuna Express,Dhaka,Tarakandi,,12.0,Sarishabari,23:01,23:01,1.0,7.0
745,Jamuna Express,Dhaka,Tarakandi,,13.0,Tarakandi,23:30,,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,1.0,Tarakandi,,02:00,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,2.0,Sarishabari,02:18,02:18,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,3.0,Jamalpur,03:11,03:11,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,4.0,Nurundi,03:35,03:35,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,5.0,Piyarpur,03:48,03:48,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,6.0,Bidyaganj,04:03,04:03,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,7.0,Mymensingh,04:30,04:30,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,8.0,Gafargaon,05:18,05:18,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,9.0,Kaoraid,05:44,05:44,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,10.0,Shripur,06:18,06:18,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,11.0,Joydebpur,06:57,06:57,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,12.0,Dhaka Airport,07:26,07:26,1.0,7.0
746,Jamuna Express,Tarakandi,Dhaka,,13.0,Dhaka,08:00,,1.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,1.0,Khulna,,21:15,1.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,2.0,Daulatpur,21:29,21:29,1.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,3.0,Noapara,21:55,21:55,1.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,4.0,Jashore,22:27,22:27,1.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,5.0,Mobarakganj,22:56,22:56,1.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,6.0,Kot Chandpur,23:10,23:10,1.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,7.0,Darshana Halt,23:38,23:38,1.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,8.0,Chuadanga,00:00,00:00,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,9.0,Alamdanga,00:18,00:18,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,10.0,Poradaha Jn,00:37,00:37,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,11.0,Bheramara,00:57,00:57,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,12.0,Ishwardi Jn,01:30,01:30,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,13.0,Natore,02:08,02:08,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,14.0,Santahar Jn,03:10,03:10,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,15.0,Akkelpur,03:32,03:32,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,16.0,Joypurhat,03:49,03:49,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,17.0,Birampur,04:19,04:19,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,18.0,Phulbari,04:32,04:32,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,19.0,Parbatipur Jn,05:00,05:00,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,20.0,Saidpur,05:22,05:22,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,21.0,Nilphamari,05:45,05:45,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,22.0,Domar,06:23,06:23,2.0,7.0
747,Simanta Express,Khulna,Chilahati,Monday,23.0,Chilahati,06:45,,2.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,1.0,Chilahati,,18:30,1.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,2.0,Domar,18:51,18:51,1.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,3.0,Nilphamari,19:10,19:10,1.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,4.0,Saidpur,19:34,19:34,1.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,5.0,Parbatipur Jn,20:10,20:10,1.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,6.0,Phulbari,20:31,20:31,1.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,7.0,Birampur,20:45,20:45,1.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,8.0,Joypurhat,21:17,21:17,1.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,9.0,Akkelpur,21:33,21:33,1.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,10.0,Santahar Jn,22:00,22:00,1.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,11.0,Natore,22:43,22:43,1.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,12.0,Ishwardi Jn,23:40,23:40,1.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,13.0,Bheramara,00:03,00:03,2.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,14.0,Poradaha Jn,00:24,00:24,2.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,15.0,Alamdanga,00:42,00:42,2.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,16.0,Chuadanga,01:03,01:03,2.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,17.0,Darshana Halt,01:26,01:26,2.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,18.0,Kot Chandpur,01:52,01:52,2.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,19.0,Mobarakganj,02:06,02:06,2.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,20.0,Jashore,02:45,02:45,2.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,21.0,Noapara,03:16,03:16,2.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,22.0,Daulatpur,03:43,03:43,2.0,7.0
748,Simanta Express,Chilahati,Khulna,Monday,23.0,Khulna,04:10,,2.0,7.0
749,Egarosindur Godhuli,Dhaka,Kishoreganj,,1.0,Dhaka,,18:45,1.0,7.0
749,Egarosindur Godhuli,Dhaka,Kishoreganj,,2.0,Dhaka Airport,19:13,19:13,1.0,7.0
749,Egarosindur Godhuli,Dhaka,Kishoreganj,,3.0,Narsingdi,19:55,19:55,1.0,7.0
749,Egarosindur Godhuli,Dhaka,Kishoreganj,,4.0,Methikanda,20:14,20:14,1.0,7.0
749,Egarosindur Godhuli,Dhaka,Kishoreganj,,5.0,Bhairab Bazar Jn,20:50,20:50,1.0,7.0
749,Egarosindur Godhuli,Dhaka,Kishoreganj,,6.0,Kuliarchar,21:11,21:11,1.0,7.0
749,Egarosindur Godhuli,Dhaka,Kishoreganj,,7.0,Bajitpur,21:22,21:22,1.0,7.0
749,Egarosindur Godhuli,Dhaka,Kishoreganj,,8.0,Sararchar,21:32,21:32,1.0,7.0
749,Egarosindur Godhuli,Dhaka,Kishoreganj,,9.0,Manikhali,21:50,21:50,1.0,7.0
749,Egarosindur Godhuli,Dhaka,Kishoreganj,,10.0,Gachihata,22:02,22:02,1.0,7.0
749,Egarosindur Godhuli,Dhaka,Kishoreganj,,11.0,Kishoreganj,22:40,,1.0,7.0
750,Egarosindur Godhuli,Kishoreganj,Dhaka,Wednesday,1.0,Kishoreganj,,12:50,1.0,7.0
750,Egarosindur Godhuli,Kishoreganj,Dhaka,Wednesday,2.0,Gachihata,13:08,13:08,1.0,7.0
750,Egarosindur Godhuli,Kishoreganj,Dhaka,Wednesday,3.0,Manikhali,13:33,13:33,1.0,7.0
750,Egarosindur Godhuli,Kishoreganj,Dhaka,Wednesday,4.0,Sararchar,13:54,13:54,1.0,7.0
750,Egarosindur Godhuli,Kishoreganj,Dhaka,Wednesday,5.0,Bajitpur,14:05,14:05,1.0,7.0
750,Egarosindur Godhuli,Kishoreganj,Dhaka,Wednesday,6.0,Kuliarchar,14:15,14:15,1.0,7.0
750,Egarosindur Godhuli,Kishoreganj,Dhaka,Wednesday,7.0,Bhairab Bazar Jn,15:00,15:00,1.0,7.0
750,Egarosindur Godhuli,Kishoreganj,Dhaka,Wednesday,8.0,Narsingdi,15:31,15:31,1.0,7.0
750,Egarosindur Godhuli,Kishoreganj,Dhaka,Wednesday,9.0,Dhaka Airport,16:15,16:15,1.0,7.0
750,Egarosindur Godhuli,Kishoreganj,Dhaka,Wednesday,10.0,Dhaka,16:45,,1.0,7.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,1.0,Dhaka,,21:45,1.0,7.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,2.0,Dhaka Airport,22:13,22:13,1.0,7.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,3.0,Joydebpur,22:38,22:38,1.0,7.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,4.0,Tangail,23:34,23:34,1.0,7.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,5.0,Ibrahimabad Jn,23:56,23:56,1.0,7.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,6.0,Shaheed M Mansur Ali,00:14,00:14,2.0,7.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,7.0,Ullapara,00:33,00:33,2.0,7.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,8.0,Baral Bridge,00:55,00:55,2.0,7.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,9.0,Azimnagar,02:09,02:09,2.0,7.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,10.0,Natore,02:38,02:38,2.0,7.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,11.0,Santahar Jn,03:40,03:40,2.0,8.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,12.0,Bogura,04:23,04:23,2.0,8.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,13.0,Sonatala,04:55,04:55,2.0,8.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,14.0,Bonarpara Jn,05:14,05:14,2.0,8.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,15.0,Gaibandha,05:40,05:40,2.0,8.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,16.0,Bamandanga,06:11,06:11,2.0,8.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,17.0,Pirgacha,06:31,06:31,2.0,8.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,18.0,Kaunia Jn,06:51,06:51,2.0,8.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,19.0,Teesta Jn,07:00,07:00,2.0,8.0
751,Lalmoni Express,Dhaka,Lalmonirhat,Friday,20.0,Lalmonirhat,07:20,,2.0,7.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,1.0,Lalmonirhat,,09:50,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,2.0,Teesta Jn,10:08,10:08,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,3.0,Kaunia Jn,10:18,10:18,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,4.0,Pirgacha,10:36,10:36,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,5.0,Bamandanga,10:55,10:55,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,6.0,Gaibandha,11:27,11:27,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,7.0,Bonarpara Jn,11:52,11:52,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,8.0,Sonatala,12:11,12:11,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,9.0,Bogura,12:44,12:44,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,10.0,Santahar Jn,13:35,13:35,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,11.0,Natore,14:21,14:21,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,12.0,Azimnagar,14:50,14:50,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,13.0,Baral Bridge,15:39,15:39,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,14.0,Ullapara,16:03,16:03,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,15.0,Shaheed M Mansur Ali,16:25,16:25,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,16.0,Ibrahimabad Jn,16:50,16:50,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,17.0,Tangail,17:18,17:18,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,18.0,Joydebpur,18:40,18:40,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,19.0,Dhaka Airport,19:10,19:10,1.0,8.0
752,Lalmoni Express,Lalmonirhat,Dhaka,Friday,20.0,Dhaka,19:45,,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,1.0,Dhaka,,14:30,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,2.0,Dhaka Airport,14:58,14:58,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,3.0,Joydebpur,15:24,15:24,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,4.0,Mirzapur,15:59,15:59,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,5.0,Tangail,16:28,16:28,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,6.0,Ibrahimabad Jn,16:50,16:50,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,7.0,Shaheed M Mansur Ali,17:09,17:09,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,8.0,Jamtail Jn,17:19,17:19,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,9.0,Ullapara,17:34,17:34,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,10.0,Baral Bridge,18:09,18:09,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,11.0,Chatmohar,18:28,18:28,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,12.0,Ishwardi Bypass,18:51,18:51,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,13.0,Abdulpur Jn,19:09,19:09,1.0,8.0
753,Silk City Express,Dhaka,Rajshahi,Sunday,14.0,Rajshahi,20:20,,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,1.0,Rajshahi,,07:40,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,2.0,Abdulpur Jn,08:22,08:22,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,3.0,Ishwardi Bypass,08:39,08:39,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,4.0,Chatmohar,09:01,09:01,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,5.0,Baral Bridge,09:17,09:17,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,6.0,Ullapara,09:39,09:39,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,7.0,Jamtail Jn,09:53,09:53,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,8.0,Shaheed M Mansur Ali,10:04,10:04,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,9.0,Ibrahimabad Jn,10:22,10:22,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,10.0,Tangail,10:44,10:44,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,11.0,Mirzapur,11:10,11:10,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,12.0,Joydebpur,12:08,12:08,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,13.0,Dhaka Airport,12:37,12:37,1.0,8.0
754,Silk City Express,Rajshahi,Dhaka,Sunday,14.0,Dhaka,13:10,,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,1.0,Dhaka,,15:00,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,2.0,Maowa,15:38,15:38,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,3.0,Padma,15:53,15:53,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,4.0,Shibchar,16:05,16:05,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,5.0,Bhanga Jn,16:20,16:20,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,6.0,Bhanga,16:30,16:30,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,7.0,Talma,16:48,16:48,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,8.0,Faridpur,17:06,17:06,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,9.0,Amirabad,17:20,17:20,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,10.0,Panchuria Jn,17:37,17:37,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,11.0,Rajbari,18:00,18:00,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,12.0,Kalukhali Jn,18:25,18:25,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,13.0,Pangsha,18:37,18:37,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,14.0,Khoksa,18:53,18:53,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,15.0,Kumarkhali,19:05,19:05,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,16.0,Kushtia Court,19:25,19:25,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,17.0,Poradaha Jn,20:10,20:10,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,18.0,Mirpur,20:22,20:22,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,19.0,Bheramara,20:30,20:30,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,20.0,Pakshi,20:49,20:49,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,21.0,Ishwardi Jn,21:25,,1.0,8.0
755,Madhumati Express,Dhaka,Rajshahi,Saturday,22.0,Rajshahi,22:30,,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,1.0,Rajshahi,,06:40,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,2.0,Ishwardi Jn,08:00,08:00,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,3.0,Pakshi,08:12,08:12,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,4.0,Bheramara,08:27,08:27,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,5.0,Mirpur,08:39,08:39,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,6.0,Poradaha Jn,09:10,09:10,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,7.0,Kushtia Court,09:25,09:25,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,8.0,Kumarkhali,09:44,09:44,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,9.0,Khoksa,10:03,10:03,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,10.0,Pangsha,10:20,10:20,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,11.0,Kalukhali Jn,10:31,10:31,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,12.0,Rajbari,11:05,11:05,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,13.0,Panchuria Jn,11:16,11:16,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,14.0,Amirabad,11:34,11:34,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,15.0,Faridpur,11:49,11:49,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,16.0,Talma,12:07,12:07,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,17.0,Bhanga,12:26,12:26,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,18.0,Shibchar,12:49,12:49,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,19.0,Padma,13:01,13:01,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,20.0,Maowa,13:16,13:16,1.0,8.0
756,Madhumati Express,Rajshahi,Dhaka,Saturday,21.0,Dhaka,14:00,,1.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,1.0,Dhaka,,20:45,1.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,2.0,Dhaka Airport,21:13,21:13,1.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,3.0,Joydebpur,21:38,21:38,1.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,4.0,Tangail,22:34,22:34,1.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,5.0,Ibrahimabad Jn,22:56,22:56,1.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,6.0,Jamtail Jn,23:19,23:19,1.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,7.0,Chatmohar,23:58,23:58,1.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,8.0,Natore,00:52,00:52,2.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,9.0,Ahsanganj,01:16,01:16,2.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,10.0,Santahar Jn,02:00,02:00,2.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,11.0,Akkelpur,02:22,02:22,2.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,12.0,Joypurhat,02:39,02:39,2.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,13.0,Panchbibi,02:52,02:52,2.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,14.0,Birampur,03:14,03:14,2.0,8.0
757,Drutojan Express,Dhaka,Panchagarh,,15.0,Phulbari,03:27,03:27,2.0,8.0
737,Egarosindur Provati,Dhaka,Kishoreganj,Wednesday,1.0,Dhaka,,07:15,1.0,6.0
737,Egarosindur Provati,Dhaka,Kishoreganj,Wednesday,2.0,Dhaka Airport,07:43,07:43,1.0,6.0
737,Egarosindur Provati,Dhaka,Kishoreganj,Wednesday,3.0,Narsingdi,08:24,08:24,1.0,6.0
737,Egarosindur Provati,Dhaka,Kishoreganj,Wednesday,4.0,Bhairab Bazar Jn,09:13,09:13,1.0,6.0
737,Egarosindur Provati,Dhaka,Kishoreganj,Wednesday,5.0,Kuliarchar,09:34,09:34,1.0,6.0
737,Egarosindur Provati,Dhaka,Kishoreganj,Wednesday,6.0,Bajitpur,09:44,09:44,1.0,6.0
737,Egarosindur Provati,Dhaka,Kishoreganj,Wednesday,7.0,Sararchar,09:54,09:54,1.0,6.0
737,Egarosindur Provati,Dhaka,Kishoreganj,Wednesday,8.0,Manikhali,10:12,10:12,1.0,6.0
737,Egarosindur Provati,Dhaka,Kishoreganj,Wednesday,9.0,Gachihata,10:24,10:24,1.0,6.0
737,Egarosindur Provati,Dhaka,Kishoreganj,Wednesday,10.0,Kishoreganj,11:10,,1.0,6.0
738,Egarosindur Provati,Kishoreganj,Dhaka,,1.0,Kishoreganj,,06:30,1.0,6.0
738,Egarosindur Provati,Kishoreganj,Dhaka,,2.0,Gachihata,06:47,06:47,1.0,6.0
738,Egarosindur Provati,Kishoreganj,Dhaka,,3.0,Manikhali,06:59,06:59,1.0,6.0
738,Egarosindur Provati,Kishoreganj,Dhaka,,4.0,Sararchar,07:17,07:17,1.0,6.0
738,Egarosindur Provati,Kishoreganj,Dhaka,,5.0,Bajitpur,07:27,07:27,1.0,6.0
738,Egarosindur Provati,Kishoreganj,Dhaka,,6.0,Kuliarchar,07:37,07:37,1.0,6.0
738,Egarosindur Provati,Kishoreganj,Dhaka,,7.0,Bhairab Bazar Jn,08:20,08:20,1.0,6.0
738,Egarosindur Provati,Kishoreganj,Dhaka,,8.0,Methikanda,08:40,08:40,1.0,6.0
738,Egarosindur Provati,Kishoreganj,Dhaka,,9.0,Narsingdi,09:04,09:04,1.0,6.0
738,Egarosindur Provati,Kishoreganj,Dhaka,,10.0,Dhaka Airport,09:56,09:56,1.0,6.0
738,Egarosindur Provati,Kishoreganj,Dhaka,,11.0,Dhaka,10:35,,1.0,6.0
739,Upaban Express,Dhaka,Sylhet,Wednesday,1.0,Dhaka,,22:00,1.0,6.0
739,Upaban Express,Dhaka,Sylhet,Wednesday,2.0,Dhaka Airport,22:28,22:28,1.0,6.0
